Match ID,Fighter_total,odds_total,ev_total,date_total,location_total,country_total,winner_total,weight_class_total,gender_total,no_of_rounds_total,total_draw,total_losses,total_win_by_KO/TKO,total_win_by_submission,total_win_by_TKO_Doctor_stoppage,total_wins,total_stance,total_height,total_reach,total_weight,total_age,finish
145,Thiago Tavares,-280,35.71428571,9/25/2010,"Indianapolis, Indiana, USA", USA,1,Lightweight,MALE,3,0,4,0,1,0,4,Orthodox,170.18,172.72,145,25,SUB
146,Steve Lopez,140,140,9/25/2010,"Indianapolis, Indiana, USA", USA,0,Lightweight,MALE,3,0,1,0,0,0,0,Orthodox,180.34,180.34,155,26,S-DEC
147,TJ Grant,-220,45.45454545,9/25/2010,"Indianapolis, Indiana, USA", USA,1,Welterweight,MALE,3,0,2,1,0,0,2,Orthodox,177.8,182.88,155,26,U-DEC
148,Mark Hunt,-190,52.63157895,9/25/2010,"Indianapolis, Indiana, USA", USA,0,Heavyweight,MALE,3,0,0,0,0,0,0,Orthodox,177.8,182.88,265,36,SUB
149,Michael Bisping,-210,47.61904762,10/16/2010,"London, England, United Kingdom", United Kingdom,1,Middleweight,MALE,3,0,3,6,0,0,9,Orthodox,185.42,190.5,185,31,U-DEC
150,Dan Hardy,-170,58.82352941,10/16/2010,"London, England, United Kingdom", United Kingdom,0,Welterweight,MALE,3,0,1,1,0,0,4,Orthodox,182.88,187.96,170,28,KO/TKO
151,John Hathaway,-475,21.05263158,10/16/2010,"London, England, United Kingdom", United Kingdom,0,Welterweight,MALE,3,0,0,1,0,0,4,Orthodox,185.42,190.5,170,23,U-DEC
152,James Wilks,145,145,10/16/2010,"London, England, United Kingdom", United Kingdom,0,Welterweight,MALE,3,0,1,0,1,0,2,Orthodox,185.42,190.5,170,32,U-DEC
153,Cyrille Diabate,135,135,10/16/2010,"London, England, United Kingdom", United Kingdom,0,Light Heavyweight,MALE,3,0,0,1,0,0,1,Southpaw,198.12,205.74,205,37,SUB
154,Rob Broughton,145,145,10/16/2010,"London, England, United Kingdom", United Kingdom,1,Heavyweight,MALE,3,0,0,0,0,0,0,Orthodox,187.96,187.96,265,27,SUB
155,Paul Sass,-185,54.05405405,10/16/2010,"London, England, United Kingdom", United Kingdom,1,Lightweight,MALE,3,0,0,0,0,0,0,Orthodox,182.88,185.42,155,22,SUB
156,Spencer Fisher,-210,47.61904762,10/16/2010,"London, England, United Kingdom", United Kingdom,1,Lightweight,MALE,3,0,5,2,2,1,8,Southpaw,170.18,177.8,155,34,U-DEC
157,James McSweeney,200,200,10/16/2010,"London, England, United Kingdom", United Kingdom,0,Light Heavyweight,MALE,3,0,1,1,0,0,1,Switch,193.04,195.58,230,29,KO/TKO
158,Brock Lesnar,-165,60.60606061,10/23/2010,"Anaheim, California, USA", USA,0,Heavyweight,MALE,5,0,1,2,1,0,4,Orthodox,190.5,205.74,265,33,KO/TKO
159,Jake Shields,-170,58.82352941,10/23/2010,"Anaheim, California, USA", USA,1,Welterweight,MALE,3,0,0,0,0,0,0,Orthodox,182.88,182.88,170,31,S-DEC
160,Diego Sanchez,130,130,10/23/2010,"Anaheim, California, USA", USA,1,Welterweight,MALE,3,0,4,5,0,0,10,Southpaw,177.8,182.88,170,28,U-DEC
161,Tito Ortiz,163,163,10/23/2010,"Anaheim, California, USA", USA,0,Light Heavyweight,MALE,3,0,8,7,1,1,14,Orthodox,190.5,187.96,205,35,U-DEC
162,Brendan Schaub,125,125,10/23/2010,"Anaheim, California, USA", USA,1,Heavyweight,MALE,3,0,1,2,0,0,2,Orthodox,193.04,198.12,245,27,U-DEC
163,Court McGee,-250,40,10/23/2010,"Anaheim, California, USA", USA,1,Middleweight,MALE,3,0,0,0,1,0,1,Orthodox,180.34,190.5,170,25,SUB
164,Patrick Cote,-175,57.14285714,10/23/2010,"Anaheim, California, USA", USA,0,Middleweight,MALE,3,0,6,2,0,0,4,Orthodox,180.34,180.34,170,30,U-DEC
165,Mike Guymon,125,125,10/23/2010,"Anaheim, California, USA", USA,0,Welterweight,MALE,3,0,1,0,0,0,1,Orthodox,182.88,187.96,170,36,SUB
166,Sam Stout,-200,50,10/23/2010,"Anaheim, California, USA", USA,1,Lightweight,MALE,3,0,5,0,0,0,4,Orthodox,175.26,177.8,155,26,S-DEC
167,Chris Camozzi,-110,90.90909091,10/23/2010,"Anaheim, California, USA", USA,1,Middleweight,MALE,3,0,0,0,0,0,1,Orthodox,187.96,193.04,185,23,S-DEC
168,Jon Madsen,-225,44.44444444,10/23/2010,"Anaheim, California, USA", USA,1,Heavyweight,MALE,3,0,0,0,0,0,3,Orthodox,182.88,182.88,240,30,KO/TKO
169,Nate Marquardt,-190,52.63157895,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany", Germany,0,Middleweight,MALE,3,0,3,4,2,0,9,Orthodox,182.88,187.96,185,31,U-DEC
170,Dennis Siver,105,105,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany", Germany,1,Lightweight,MALE,3,0,4,3,1,0,5,Orthodox,167.64,177.8,145,31,SUB
171,Amir Sadollah,-265,37.73584906,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany", Germany,1,Welterweight,MALE,3,0,2,0,1,0,3,Orthodox,177.8,187.96,170,30,U-DEC
172,Krzysztof Soszynski,-108,92.59259259,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany", Germany,1,Light Heavyweight,MALE,3,0,2,1,2,1,4,Open Stance,185.42,195.58,205,33,U-DEC
173,Duane Ludwig,280,280,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany", Germany,1,Welterweight,MALE,3,0,2,1,0,0,2,Orthodox,177.8,177.8,170,32,S-DEC
174,Vladimir Matyushenko,-220,45.45454545,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany", Germany,1,Light Heavyweight,MALE,3,0,3,1,0,0,5,Orthodox,182.88,187.96,205,39,KO/TKO
175,Pascal Krauss,-230,43.47826087,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany", Germany,1,Welterweight,MALE,3,0,0,0,0,0,0,Orthodox,185.42,182.88,170,23,U-DEC
176,Kyle Noke,-220,45.45454545,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany", Germany,1,Middleweight,MALE,3,0,0,1,0,0,1,Southpaw,185.42,193.04,170,30,SUB
177,Seth Petruzelli,-105,95.23809524,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany", Germany,0,Light Heavyweight,MALE,3,0,3,0,0,0,0,Orthodox,182.88,193.04,205,30,KO/TKO
178,Kris McCray,-115,86.95652174,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany", Germany,0,Welterweight,MALE,3,0,1,0,0,0,0,Orthodox,182.88,193.04,170,29,SUB
179,Rampage Jackson,215,215,11/20/2010,"Auburn Hills, Michigan, USA", USA,1,Light Heavyweight,MALE,3,0,2,3,0,0,5,Orthodox,185.42,185.42,205,32,
180,Matt Hughes,195,195,11/20/2010,"Auburn Hills, Michigan, USA", USA,0,Welterweight,MALE,3,0,5,6,5,2,18,Switch,175.26,185.42,170,37,KO/TKO
181,Gerald Harris,-250,40,11/20/2010,"Auburn Hills, Michigan, USA", USA,0,Middleweight,MALE,3,0,0,3,0,0,3,Southpaw,180.34,195.58,185,31,U-DEC
182,Phil Davis,-485,20.6185567,11/20/2010,"Auburn Hills, Michigan, USA", USA,1,Light Heavyweight,MALE,3,0,0,0,1,0,3,Orthodox,187.96,200.66,205,26,SUB
183,George Sotiropoulos,-225,44.44444444,11/20/2010,"Auburn Hills, Michigan, USA", USA,1,Lightweight,MALE,3,0,0,1,3,0,6,Orthodox,177.8,180.34,155,33,SUB
184,Matt Brown,120,120,11/20/2010,"Auburn Hills, Michigan, USA", USA,0,Welterweight,MALE,3,0,3,3,1,0,4,Orthodox,182.88,190.5,170,29,SUB
185,Aaron Simpson,115,115,11/20/2010,"Auburn Hills, Michigan, USA", USA,0,Middleweight,MALE,3,0,1,2,0,0,3,Orthodox,182.88,185.42,170,36,U-DEC
186,Karo Parisyan,-160,62.5,11/20/2010,"Auburn Hills, Michigan, USA", USA,0,Welterweight,MALE,3,0,4,1,1,0,8,Orthodox,177.8,182.88,170,28,KO/TKO
187,Mike Lullo,355,355,11/20/2010,"Auburn Hills, Michigan, USA", USA,0,Lightweight,MALE,3,0,0,0,0,0,0,Orthodox,172.72,178,145,31,KO/TKO
188,Paul Kelly,-200,50,11/20/2010,"Auburn Hills, Michigan, USA", USA,1,Lightweight,MALE,3,0,3,0,1,0,4,Orthodox,175.26,177.8,155,26,KO/TKO
189,Tyson Griffin,-230,43.47826087,11/20/2010,"Auburn Hills, Michigan, USA", USA,0,Lightweight,MALE,3,0,4,1,1,0,7,Orthodox,167.64,172.72,145,26,S-DEC
190,Jonathan Brookins,-230,43.47826087,12/4/2010,"Las Vegas, Nevada, USA", USA,1,Lightweight,MALE,3,0,0,0,0,0,0,Southpaw,182.88,185.42,145,25,U-DEC
191,Stephan Bonnar,-240,41.66666667,12/4/2010,"Las Vegas, Nevada, USA", USA,1,Light Heavyweight,MALE,3,0,6,2,2,0,6,Orthodox,193.04,198.12,205,33,U-DEC
192,Kendall Grove,265,265,12/4/2010,"Las Vegas, Nevada, USA", USA,0,Middleweight,MALE,3,0,4,2,2,0,7,Orthodox,198.12,200.66,185,28,U-DEC
193,Johny Hendricks,-178,56.17977528,12/4/2010,"Las Vegas, Nevada, USA", USA,0,Welterweight,MALE,3,0,0,2,0,0,4,Southpaw,175.26,175.26,185,27,U-DEC
194,Nam Phan,165,165,12/4/2010,"Las Vegas, Nevada, USA", USA,0,Featherweight,MALE,3,0,0,0,0,0,0,Orthodox,167.64,177.8,135,27,S-DEC
195,Cody McKenzie,-110,90.90909091,12/4/2010,"Las Vegas, Nevada, USA", USA,1,Lightweight,MALE,3,0,0,0,0,0,0,Switch,182.88,182.88,155,22,SUB
196,Ian Loveland,235,235,12/4/2010,"Las Vegas, Nevada, USA", USA,1,Featherweight,MALE,3,0,0,0,0,0,0,Orthodox,172.72,177.8,145,27,U-DEC
197,Sako Chivitchian,150,150,12/4/2010,"Las Vegas, Nevada, USA", USA,0,Lightweight,MALE,3,0,0,0,0,0,0,Orthodox,180.34,180,155,26,U-DEC
198,Will Campuzano,-120,83.33333333,12/4/2010,"Las Vegas, Nevada, USA", USA,0,Bantamweight,MALE,3,0,0,0,0,0,0,Orthodox,175.26,177.8,125,24,SUB
199,Fredson Paixao,-190,52.63157895,12/4/2010,"Las Vegas, Nevada, USA", USA,0,Featherweight,MALE,3,0,0,0,0,0,0,Orthodox,167.64,167.64,145,31,KO/TKO
200,Rich Attonito,140,140,12/4/2010,"Las Vegas, Nevada, USA", USA,0,Middleweight,MALE,3,0,0,1,0,0,2,Orthodox,177.8,182.88,170,33,U-DEC
201,Georges St-Pierre,-440,22.72727273,12/11/2010,"Montreal, Quebec, Canada", Canada,1,Welterweight,MALE,5,0,2,5,2,0,14,Orthodox,180.34,193.04,185,29,U-DEC
202,Stefan Struve,-120,83.33333333,12/11/2010,"Montreal, Quebec, Canada", Canada,1,Heavyweight,MALE,3,0,2,1,2,0,4,Orthodox,210.82,213.36,265,22,KO/TKO
203,Jim Miller,140,140,12/11/2010,"Montreal, Quebec, Canada", Canada,1,Lightweight,MALE,3,0,1,1,2,0,7,Southpaw,172.72,180.34,155,27,SUB
204,Joe Stevenson,-240,41.66666667,12/11/2010,"Montreal, Quebec, Canada", Canada,0,Lightweight,MALE,3,0,5,1,3,1,8,Orthodox,170.18,177.8,145,28,KO/TKO
205,Thiago Alves,-300,33.33333333,12/11/2010,"Montreal, Quebec, Canada", Canada,1,Welterweight,MALE,3,0,4,6,0,1,9,Orthodox,175.26,177.8,170,27,U-DEC
206,Joe Doerksen,210,210,12/11/2010,"Montreal, Quebec, Canada", Canada,0,Middleweight,MALE,3,0,6,0,2,0,2,Orthodox,182.88,190.5,185,33,S-DEC
207,Mark Bocek,-150,66.66666667,12/11/2010,"Montreal, Quebec, Canada", Canada,1,Lightweight,MALE,3,0,3,0,3,0,4,Orthodox,172.72,190.5,155,29,SUB
208,Matthew Riddle,-250,40,12/11/2010,"Montreal, Quebec, Canada", Canada,0,Welterweight,MALE,3,0,1,1,0,0,5,Southpaw,185.42,187.96,170,24,U-DEC
209,TJ Grant,130,130,12/11/2010,"Montreal, Quebec, Canada", Canada,0,Welterweight,MALE,3,0,2,1,0,0,3,Orthodox,177.8,182.88,155,26,U-DEC
210,Pat Audinwood,-145,68.96551724,12/11/2010,"Montreal, Quebec, Canada", Canada,0,Lightweight,MALE,3,0,1,0,0,0,0,Orthodox,182.88,188,155,24,U-DEC
211,Chris Leben,-147,68.02721088,1/1/2011,"Las Vegas, Nevada, USA", USA,0,Middleweight,MALE,3,0,5,6,2,0,11,Southpaw,180.34,187.96,185,30,KO/TKO
212,Nate Diaz,121,121,1/1/2011,"Las Vegas, Nevada, USA", USA,0,Welterweight,MALE,3,0,3,1,6,0,8,Southpaw,182.88,193.04,170,25,U-DEC
213,Clay Guida,-137,72.99270073,1/1/2011,"Las Vegas, Nevada, USA", USA,1,Lightweight,MALE,3,0,5,1,3,0,7,Orthodox,170.18,177.8,155,29,SUB
214,Jeremy Stephens,-300,33.33333333,1/1/2011,"Las Vegas, Nevada, USA", USA,1,Lightweight,MALE,3,0,5,2,0,1,5,Orthodox,172.72,180.34,145,24,KO/TKO
215,Dustin Poirier,250,250,1/1/2011,"Las Vegas, Nevada, USA", USA,1,Featherweight,MALE,3,0,0,0,0,0,0,Southpaw,175.26,182.88,155,21,U-DEC
216,Phil Baroni,240,240,1/1/2011,"Las Vegas, Nevada, USA", USA,0,Middleweight,MALE,3,0,6,2,0,0,3,Orthodox,175.26,182.88,170,34,KO/TKO
217,Mike Brown,-225,44.44444444,1/1/2011,"Las Vegas, Nevada, USA", USA,0,Featherweight,MALE,3,0,1,0,0,0,0,Orthodox,167.64,177.8,145,35,S-DEC
218,Daniel Roberts,-115,86.95652174,1/1/2011,"Las Vegas, Nevada, USA", USA,1,Welterweight,MALE,3,0,1,0,1,0,2,Southpaw,177.8,187.96,170,30,SUB
219,Jacob Volkmann,170,170,1/1/2011,"Las Vegas, Nevada, USA", USA,1,Lightweight,MALE,3,0,2,0,0,0,2,Southpaw,175.26,180.34,155,30,S-DEC
220,Melvin Guillard,205,205,1/22/2011,"Killeen, Texas, USA", USA,1,Lightweight,MALE,3,0,4,4,0,1,8,Orthodox,175.26,172.72,155,27,KO/TKO
221,Matt Mitrione,-250,40,1/22/2011,"Killeen, Texas, USA", USA,1,Heavyweight,MALE,3,0,0,2,0,0,3,Switch,190.5,200.66,265,32,KO/TKO
222,Mark Hominick,-250,40,1/22/2011,"Killeen, Texas, USA", USA,1,Featherweight,MALE,3,0,0,0,1,0,2,Orthodox,172.72,172.72,145,28,KO/TKO
223,Pat Barry,-174,57.47126437,1/22/2011,"Killeen, Texas, USA", USA,1,Heavyweight,MALE,3,0,2,2,0,0,2,Orthodox,180.34,187.96,235,31,U-DEC
224,Cole Miller,-135,74.07407407,1/22/2011,"Killeen, Texas, USA", USA,0,Lightweight,MALE,3,0,2,1,4,0,6,Orthodox,185.42,187.96,145,26,U-DEC
225,Cody McKenzie,255,255,1/22/2011,"Killeen, Texas, USA", USA,0,Lightweight,MALE,3,0,0,0,1,0,1,Switch,182.88,182.88,155,23,SUB
226,DaMarques Johnson,-125,80,1/22/2011,"Killeen, Texas, USA", USA,1,Welterweight,MALE,3,0,2,1,1,0,2,Orthodox,185.42,190.5,170,28,SUB
227,Rani Yahya,290,290,1/22/2011,"Killeen, Texas, USA", USA,1,Featherweight,MALE,3,0,0,0,0,0,0,Orthodox,167.64,170.18,135,26,U-DEC
228,Waylon Lowe,-110,90.90909091,1/22/2011,"Killeen, Texas, USA", USA,1,Lightweight,MALE,3,0,1,0,0,0,1,Southpaw,170.18,174,145,30,U-DEC
229,Charlie Brenneman,-220,45.45454545,1/22/2011,"Killeen, Texas, USA", USA,1,Welterweight,MALE,3,0,1,0,0,0,1,Orthodox,177.8,182.88,155,29,U-DEC
230,Will Campuzano,100,100,1/22/2011,"Killeen, Texas, USA", USA,0,Bantamweight,MALE,3,0,1,0,0,0,0,Orthodox,175.26,177.8,125,24,U-DEC
231,Anderson Silva,-210,47.61904762,2/5/2011,"Las Vegas, Nevada, USA", USA,1,Middleweight,MALE,5,0,0,7,3,0,12,Southpaw,187.96,195.58,185,35,KO/TKO
232,Forrest Griffin,118,118,2/5/2011,"Las Vegas, Nevada, USA", USA,1,Light Heavyweight,MALE,3,0,4,1,2,0,8,Orthodox,190.5,195.58,205,31,U-DEC
233,Jon Jones,-285,35.0877193,2/5/2011,"Las Vegas, Nevada, USA", USA,1,Light Heavyweight,MALE,3,0,1,2,1,0,5,Orthodox,193.04,213.36,205,23,SUB
234,Jake Ellenberger,-280,35.71428571,2/5/2011,"Las Vegas, Nevada, USA", USA,1,Welterweight,MALE,3,0,1,1,0,1,2,Orthodox,175.26,180.34,170,25,S-DEC
235,Miguel Torres,-320,31.25,2/5/2011,"Las Vegas, Nevada, USA", USA,1,Bantamweight,MALE,3,0,0,0,0,0,0,Orthodox,175.26,193.04,135,30,U-DEC
236,Donald Cerrone,-275,36.36363636,2/5/2011,"Las Vegas, Nevada, USA", USA,1,Lightweight,MALE,3,0,0,0,0,0,0,Orthodox,185.42,185.42,155,27,SUB
237,Chad Mendes,-365,27.39726027,2/5/2011,"Las Vegas, Nevada, USA", USA,1,Featherweight,MALE,3,0,0,0,0,0,0,Orthodox,167.64,167.64,145,25,U-DEC
238,Norifumi Yamamoto,-115,86.95652174,2/5/2011,"Las Vegas, Nevada, USA", USA,0,Bantamweight,MALE,3,0,0,0,0,0,0,Southpaw,162.56,167.64,135,33,U-DEC
239,Paul Taylor,-220,45.45454545,2/5/2011,"Las Vegas, Nevada, USA", USA,1,Lightweight,MALE,3,0,5,1,0,0,3,Orthodox,182.88,182.88,155,31,KO/TKO
240,Kyle Kingsbury,115,115,2/5/2011,"Las Vegas, Nevada, USA", USA,1,Light Heavyweight,MALE,3,0,1,0,0,0,2,Orthodox,193.04,193.04,205,28,KO/TKO
241,Mike Pierce,-240,41.66666667,2/5/2011,"Las Vegas, Nevada, USA", USA,1,Welterweight,MALE,3,0,1,0,1,0,3,Orthodox,172.72,177.8,170,30,KO/TKO
242,Michael Bisping,-290,34.48275862,2/26/2011,"Sydney, New South Wales, Australia", Australia,1,Middleweight,MALE,3,0,3,6,0,0,10,Orthodox,185.42,190.5,185,31,KO/TKO
243,George Sotiropoulos,-360,27.77777778,2/26/2011,"Sydney, New South Wales, Australia", Australia,0,Lightweight,MALE,3,0,0,1,4,0,7,Orthodox,177.8,180.34,155,33,U-DEC
244,Brian Ebersole,260,260,2/26/2011,"Sydney, New South Wales, Australia", Australia,1,Welterweight,MALE,3,0,0,0,0,0,0,Southpaw,182.88,185.42,170,30,U-DEC
245,Chris Camozzi,170,170,2/26/2011,"Sydney, New South Wales, Australia", Australia,0,Middleweight,MALE,3,0,0,0,0,0,2,Orthodox,187.96,193.04,185,24,SUB
246,Ross Pearson,-185,54.05405405,2/26/2011,"Sydney, New South Wales, Australia", Australia,1,Lightweight,MALE,3,0,1,0,0,1,3,Orthodox,172.72,175.26,155,26,U-DEC
247,Alexander Gustafsson,-350,28.57142857,2/26/2011,"Sydney, New South Wales, Australia", Australia,1,Light Heavyweight,MALE,3,0,1,1,1,0,2,Orthodox,195.58,200.66,205,24,SUB
248,Nick Ring,100,100,2/26/2011,"Sydney, New South Wales, Australia", Australia,1,Middleweight,MALE,3,0,0,0,0,0,0,Southpaw,182.88,187.96,185,32,U-DEC
249,Tom Blackledge,-190,52.63157895,2/26/2011,"Sydney, New South Wales, Australia", Australia,0,Light Heavyweight,MALE,3,0,0,0,0,0,0,Orthodox,182.88,196,205,32,SUB
250,Tiequan Zhang,-300,33.33333333,2/26/2011,"Sydney, New South Wales, Australia", Australia,1,Featherweight,MALE,3,0,0,0,0,0,0,Orthodox,172.72,177.8,155,32,SUB
251,Mark Hunt,225,225,2/26/2011,"Sydney, New South Wales, Australia", Australia,1,Heavyweight,MALE,3,0,1,0,0,0,0,Orthodox,177.8,182.88,265,36,KO/TKO
252,Maciej Jewtuszko,-155,64.51612903,2/26/2011,"Sydney, New South Wales, Australia", Australia,0,Lightweight,MALE,3,0,0,0,0,0,0,Southpaw,182.88,188,155,30,U-DEC
253,Diego Sanchez,125,125,3/3/2011,"Louisville, Kentucky, USA", USA,1,Welterweight,MALE,3,0,4,5,0,0,11,Southpaw,177.8,182.88,170,29,U-DEC
254,CB Dollaway,160,160,3/3/2011,"Louisville, Kentucky, USA", USA,0,Middleweight,MALE,3,0,2,1,2,0,5,Orthodox,187.96,193.04,185,27,KO/TKO
255,Alessio Sakara,190,190,3/3/2011,"Louisville, Kentucky, USA", USA,0,Middleweight,MALE,3,0,5,4,0,0,6,Orthodox,182.88,182.88,185,29,U-DEC
256,Brian Bowles,-310,32.25806452,3/3/2011,"Louisville, Kentucky, USA", USA,1,Bantamweight,MALE,3,0,0,0,0,0,0,Orthodox,170.18,177.8,135,30,SUB
257,Steve Cantwell,-145,68.96551724,3/3/2011,"Louisville, Kentucky, USA", USA,0,Light Heavyweight,MALE,3,0,2,0,1,0,1,Orthodox,187.96,190.5,185,24,U-DEC
258,Joe Stevenson,-130,76.92307692,3/3/2011,"Louisville, Kentucky, USA", USA,0,Lightweight,MALE,3,0,6,1,3,1,8,Orthodox,170.18,177.8,145,28,U-DEC
259,Thiago Tavares,105,105,3/3/2011,"Louisville, Kentucky, USA", USA,0,Lightweight,MALE,3,0,4,0,2,0,5,Orthodox,170.18,172.72,145,26,KO/TKO
260,Takeya Mizugaki,-225,44.44444444,3/3/2011,"Louisville, Kentucky, USA", USA,1,Bantamweight,MALE,3,0,0,0,0,0,0,Orthodox,170.18,172.72,135,27,S-DEC
261,Rob Kimmons,185,185,3/3/2011,"Louisville, Kentucky, USA", USA,0,Middleweight,MALE,3,0,3,0,2,0,3,Orthodox,177.8,185.42,185,30,KO/TKO
262,David Branch,140,140,3/3/2011,"Louisville, Kentucky, USA", USA,0,Middleweight,MALE,3,0,1,0,0,0,2,Orthodox,185.42,198.12,185,29,SUB
263,Igor Pokrajac,-235,42.55319149,3/3/2011,"Louisville, Kentucky, USA", USA,1,Light Heavyweight,MALE,3,0,3,0,1,0,1,Orthodox,182.88,193.04,205,32,KO/TKO
264,Mauricio Rua,195,195,3/19/2011,"Newark, New Jersey, USA", USA,0,Light Heavyweight,MALE,5,0,2,3,0,0,3,Orthodox,185.42,193.04,205,29,KO/TKO
265,Urijah Faber,-400,25,3/19/2011,"Newark, New Jersey, USA", USA,1,Bantamweight,MALE,3,0,0,0,0,0,0,Orthodox,167.64,170.18,135,31,U-DEC
266,Jim Miller,-255,39.21568627,3/19/2011,"Newark, New Jersey, USA", USA,1,Lightweight,MALE,3,0,1,1,3,0,8,Southpaw,172.72,180.34,155,27,KO/TKO
267,Dan Miller,285,285,3/19/2011,"Newark, New Jersey, USA", USA,0,Middleweight,MALE,3,0,3,0,3,0,5,Orthodox,185.42,187.96,185,29,U-DEC
268,Mirko Cro Cop,225,225,3/19/2011,"Newark, New Jersey, USA", USA,0,Heavyweight,MALE,3,0,4,2,1,1,4,Southpaw,187.96,185.42,230,36,
269,Luiz Cane,-185,54.05405405,3/19/2011,"Newark, New Jersey, USA", USA,1,Light Heavyweight,MALE,3,0,3,2,0,0,3,Southpaw,187.96,195.58,185,29,KO/TKO
270,Edson Barboza,-260,38.46153846,3/19/2011,"Newark, New Jersey, USA", USA,1,Lightweight,MALE,3,0,0,1,0,0,1,Orthodox,180.34,190.5,155,25,U-DEC
271,Ricardo Almeida,-150,66.66666667,3/19/2011,"Newark, New Jersey, USA", USA,0,Welterweight,MALE,3,0,4,0,3,0,6,Orthodox,182.88,187.96,170,34,U-DEC
272,Kurt Pellegrino,125,125,3/19/2011,"Newark, New Jersey, USA", USA,0,Lightweight,MALE,3,0,4,1,4,0,7,Orthodox,172.72,177.8,155,31,S-DEC
273,Joseph Benavidez,-450,22.22222222,3/19/2011,"Newark, New Jersey, USA", USA,1,Bantamweight,MALE,3,0,0,0,0,0,0,Southpaw,162.56,165.1,125,26,U-DEC
274,Costas Philippou,175,175,3/19/2011,"Newark, New Jersey, USA", USA,0,Catch Weight,MALE,3,0,0,0,0,0,0,Orthodox,180.34,185.42,185,31,
275,Erik Koch,-165,60.60606061,3/19/2011,"Newark, New Jersey, USA", USA,1,Featherweight,MALE,3,0,0,0,0,0,0,Southpaw,177.8,180.34,155,22,KO/TKO
276,Phil Davis,-255,39.21568627,3/26/2011,"Seattle, Washington, USA", USA,1,Light Heavyweight,MALE,3,0,0,0,2,0,4,Orthodox,187.96,200.66,205,26,U-DEC
277,Anthony Johnson,-173,57.80346821,3/26/2011,"Seattle, Washington, USA", USA,1,Welterweight,MALE,3,0,3,5,0,0,5,Orthodox,187.96,198.12,205,27,U-DEC
278,DaMarques Johnson,220,220,3/26/2011,"Seattle, Washington, USA", USA,0,Welterweight,MALE,3,0,2,1,2,0,3,Orthodox,185.42,190.5,170,28,KO/TKO
279,Chan Sung Jung,-125,80,3/26/2011,"Seattle, Washington, USA", USA,1,Featherweight,MALE,3,0,0,0,0,0,0,Orthodox,170.18,182.88,145,24,SUB
280,Jon Madsen,-300,33.33333333,3/26/2011,"Seattle, Washington, USA", USA,0,Heavyweight,MALE,3,0,0,1,0,0,4,Orthodox,182.88,182.88,240,31,KO/TKO
281,Alex Caceres,190,190,3/26/2011,"Seattle, Washington, USA", USA,0,Featherweight,MALE,3,0,0,0,0,0,0,Southpaw,177.8,185.42,145,22,SUB
282,John Hathaway,-390,25.64102564,3/26/2011,"Seattle, Washington, USA", USA,1,Welterweight,MALE,3,0,1,1,0,0,4,Orthodox,185.42,190.5,170,23,S-DEC
283,Michael McDonald,-460,21.73913043,3/26/2011,"Seattle, Washington, USA", USA,1,Bantamweight,MALE,3,0,0,0,0,0,0,Orthodox,175.26,177.8,135,20,U-DEC
284,Sean McCorkle,180,180,3/26/2011,"Seattle, Washington, USA", USA,0,Heavyweight,MALE,3,0,1,0,1,0,1,Orthodox,200.66,205.74,265,34,SUB
285,Johny Hendricks,-325,30.76923077,3/26/2011,"Seattle, Washington, USA", USA,1,Welterweight,MALE,3,0,1,2,0,0,4,Southpaw,175.26,175.26,185,27,KO/TKO
286,Mario Miranda,175,175,3/26/2011,"Seattle, Washington, USA", USA,0,Middleweight,MALE,3,0,2,1,0,0,1,Orthodox,190.5,187.96,185,31,U-DEC
287,Waylon Lowe,160,160,3/26/2011,"Seattle, Washington, USA", USA,0,Lightweight,MALE,3,0,1,0,0,0,2,Southpaw,170.18,174,145,30,SUB
288,Georges St-Pierre,-455,21.97802198,4/30/2011,"Toronto, Ontario, Canada", Canada,1,Welterweight,MALE,5,0,2,5,2,0,15,Orthodox,180.34,193.04,185,29,U-DEC
289,Jose Aldo,-500,20,4/30/2011,"Toronto, Ontario, Canada", Canada,1,Featherweight,MALE,5,0,0,0,0,0,0,Orthodox,170.18,177.8,145,24,U-DEC
290,Lyoto Machida,-350,28.57142857,4/30/2011,"Toronto, Ontario, Canada", Canada,1,Light Heavyweight,MALE,3,0,2,2,1,0,8,Southpaw,185.42,187.96,185,32,KO/TKO
291,Vladimir Matyushenko,-102,98.03921569,4/30/2011,"Toronto, Ontario, Canada", Canada,1,Light Heavyweight,MALE,3,0,3,2,0,0,6,Orthodox,182.88,187.96,205,40,KO/TKO
292,Mark Bocek,140,140,4/30/2011,"Toronto, Ontario, Canada", Canada,0,Lightweight,MALE,3,0,3,0,4,0,5,Orthodox,172.72,190.5,155,29,U-DEC
